SYMBOL,DATE,PRICE,SIZE
AAPL,20130412 11:00:00,429.95,1167039
AAPL,20130412 12:00:00,430.15,651127
AAPL,20130412 13:00:00,430.14,682475
AAPL,20130412 14:00:00,429.64,622132
AAPL,20130412 15:00:00,429.83,1419744
AAPL,20130415 9:00:00,426.58,1533617
AAPL,20130415 10:00:00,424.85,1875086
AAPL,20130415 11:00:00,424.35,1166747
AAPL,20130415 12:00:00,423.05,1113927
AAPL,20130415 13:00:00,422.62,562917
AAPL,20130415 14:00:00,421.68,1356233
AAPL,20130415 15:00:00,420.49,2534146
AAPL,20130416 9:00:00,422.73,2272785
AAPL,20130416 10:00:00,422.32,2098038
AAPL,20130416 11:00:00,423.57,1370763
AAPL,20130416 12:00:00,424.65,888134
AAPL,20130416 13:00:00,424.27,660138
AAPL,20130416 14:00:00,425.03,976838
AAPL,20130416 15:00:00,425.92,1686314
AAPL,20130417 9:00:00,416.07,4612224
AAPL,20130417 10:00:00,407.52,8082876
AAPL,20130417 11:00:00,406.68,4123419
AAPL,20130417 12:00:00,401.67,5843242
AAPL,20130417 13:00:00,404.14,3149198
AAPL,20130417 14:00:00,402.90,2460084
AAPL,20130417 15:00:00,401.56,4565388
AAPL,20130418 9:00:00,401.07,3826647
AAPL,20130418 10:00:00,396.27,6177719
AAPL,20130418 11:00:00,395.05,2698876
AAPL,20130418 12:00:00,395.40,1760805
AAPL,20130418 13:00:00,394.21,1617344
AAPL,20130418 14:00:00,391.50,3168080
AAPL,20130418 15:00:00,391.64,3349681
AAPL,20130419 9:00:00,388.06,5972332
AAPL,20130419 10:00:00,395.34,4888649
AAPL,20130419 11:00:00,397.95,2730961
AAPL,20130419 12:00:00,395.71,1583975
AAPL,20130419 13:00:00,393.66,1592107
AAPL,20130419 14:00:00,394.02,1809799
AAPL,20130419 15:00:00,391.70,3148732
AAPL,20130422 9:00:00,394.00,2824493
AAPL,20130422 10:00:00,395.10,2444284
AAPL,20130422 11:00:00,396.68,2806422
AAPL,20130422 12:00:00,396.68,1082487
AAPL,20130422 13:00:00,395.80,983024
AAPL,20130422 14:00:00,398.42,2174920
AAPL,20130422 15:00:00,400.29,2898678
AAPL,20130423 9:00:00,401.94,2891070
AAPL,20130423 10:00:00,401.76,2893339
AAPL,20130423 11:00:00,404.93,2098474
AAPL,20130423 12:00:00,406.30,2205060
AAPL,20130423 13:00:00,404.99,1940496
AAPL,20130423 14:00:00,404.84,1599118
AAPL,20130423 15:00:00,407.07,3830991
AAPL,20130424 9:00:00,404.23,10192691
AAPL,20130424 10:00:00,402.38,7828680
AAPL,20130424 11:00:00,400.93,2964317
AAPL,20130424 12:00:00,401.17,1405781
AAPL,20130424 13:00:00,404.88,2855596
AAPL,20130424 14:00:00,408.47,3427475
